1475140249_522.csv,1,261,348,cream
1475140249_522.csv,2,88,205,cream
1475140249_522.csv,3,158,226,wart
1475140249_522.csv,4,261,295,wart
1475140249_522.csv,5,168,226,cream
1475140249_522.csv,6,407,287,cream
1475140249_522.csv,7,173,95,cream
1475140249_522.csv,8,246,180,cream
1475140249_522.csv,9,173,151,cream
1475140249_522.csv,10,173,113,wart
1475140249_522.csv,11,231,214,cream
1475140249_522.csv,12,238,290,wart
1475140249_522.csv,13,320,274,wart
1475140249_522.csv,14,221,270,cream
1475140249_522.csv,15,,,none
1475140249_522.csv,16,275,293,cream
1475140249_522.csv,17,38,164,cream
1475140249_522.csv,18,267,253,cream
1475140249_522.csv,19,258,423,wart
1475140249_522.csv,20,137,386,cream
1475140249_522.csv,21,283,201,wart
1475140249_522.csv,22,254,364,cream
1475140249_522.csv,23,140,440,cream
1475140249_522.csv,24,,,none
1475140249_522.csv,25,270,355,wart
1475140249_522.csv,26,180,339,cream
1475140249_522.csv,27,255,197,cream
1475140249_522.csv,28,248,216,wart
1475140249_522.csv,29,315,359,cream
1475140249_522.csv,30,305,281,wart
1475140249_522.csv,30,305,281,wart
1475140249_522.csv,31,123,126,cream
1475140249_522.csv,32,20,35,cream
1475140249_522.csv,33,151,382,cream
1475140249_522.csv,34,286,288,cream
1475140249_522.csv,35,201,260,wart
1475140249_522.csv,36,168,163,wart
1475140249_522.csv,37,333,366,cream
1475140249_522.csv,38,19,145,cream
1475140249_522.csv,39,250,275,cream
1475140249_522.csv,40,87,109,wart
1475140249_522.csv,41,242,304,wart
1475140249_522.csv,42,195,305,cream
1475140249_522.csv,43,129,195,wart
1475140249_522.csv,44,209,262,cream
1475140249_522.csv,45,335,297,cream
1475140249_522.csv,46,64,167,cream
1475140249_522.csv,47,242,375,cream
1475140249_522.csv,48,254,376,cream
1475140249_522.csv,49,241,248,cream
1475140249_522.csv,50,266,222,cream
