1475563742_727.csv,1,183,127,wart
1475563742_727.csv,2,98,213,cream
1475563742_727.csv,3,171,202,cream
1475563742_727.csv,4,260,297,wart
1475563742_727.csv,5,178,212,cream
1475563742_727.csv,6,422,270,wart
1475563742_727.csv,7,171,95,cream
1475563742_727.csv,8,333,153,wart
1475563742_727.csv,9,179,144,cream
1475563742_727.csv,10,263,182,wart
1475563742_727.csv,11,244,217,cream
1475563742_727.csv,12,249,284,wart
1475563742_727.csv,13,211,263,wart
1475563742_727.csv,14,223,252,wart
1475563742_727.csv,15,,,wart
1475563742_727.csv,16,284,301,cream
1475563742_727.csv,17,44,160,cream
1475563742_727.csv,18,265,244,cream
1475563742_727.csv,19,247,426,wart
1475563742_727.csv,20,167,367,cream
1475563742_727.csv,21,289,184,wart
1475563742_727.csv,22,275,354,cream
1475563742_727.csv,23,145,426,cream
1475563742_727.csv,24,,,wart
1475563742_727.csv,25,246,351,cream
1475563742_727.csv,26,181,337,cream
1475563742_727.csv,27,261,195,cream
1475563742_727.csv,28,236,225,wart
1475563742_727.csv,29,316,344,cream
1475563742_727.csv,30,303,274,wart
1475563742_727.csv,31,114,119,cream
1475563742_727.csv,32,300,222,wart
1475563742_727.csv,33,136,375,cream
1475563742_727.csv,34,308,280,cream
1475563742_727.csv,35,213,257,wart
1475563742_727.csv,36,183,188,wart
1475563742_727.csv,37,255,360,wart
1475563742_727.csv,38,22,138,cream
1475563742_727.csv,39,256,326,cream
1475563742_727.csv,40,72,120,wart
1475563742_727.csv,41,231,330,wart
1475563742_727.csv,42,194,301,cream
1475563742_727.csv,43,,,wart
1475563742_727.csv,44,224,267,wart
1475563742_727.csv,45,334,291,cream
1475563742_727.csv,46,44,183,cream
1475563742_727.csv,47,237,353,cream
1475563742_727.csv,48,254,358,cream
1475563742_727.csv,49,247,250,cream
1475563742_727.csv,50,241,138,wart
