1475165291_169.csv,1,186,140,wart
1475165291_169.csv,2,95,210.10000610351562,cream
1475165291_169.csv,3,169,291,wart
1475165291_169.csv,4,264,294,wart
1475165291_169.csv,5,177,221,cream
1475165291_169.csv,6,403,247,cream
1475165291_169.csv,7,162,103,cream
1475165291_169.csv,8,321,118,wart
1475165291_169.csv,9,185,152,cream
1475165291_169.csv,10,257,177,wart
1475165291_169.csv,11,229,215,wart
1475165291_169.csv,12,257,284,wart
1475165291_169.csv,13,210,263,wart
1475165291_169.csv,14,220,267,cream
1475165291_169.csv,15,,,wart
1475165291_169.csv,16,277,293.1000061035156,cream
1475165291_169.csv,17,38,161,cream
1475165291_169.csv,18,262,247.5,cream
1475165291_169.csv,19,239,424,wart
1475165291_169.csv,20,142,382,cream
1475165291_169.csv,21,286,193,wart
1475165291_169.csv,22,271,356,cream
1475165291_169.csv,23,145,428,cream
1475165291_169.csv,24,,,wart
1475165291_169.csv,25,262,332,wart
1475165291_169.csv,26,180,325,cream
1475165291_169.csv,27,259,196,cream
1475165291_169.csv,28,246,213,wart
1475165291_169.csv,29,300,352,cream
1475165291_169.csv,30,298,280,wart
1475165291_169.csv,31,118,118,cream
1475165291_169.csv,32,303,218,wart
1475165291_169.csv,33,130,375,cream
1475165291_169.csv,34,309,286,cream
1475165291_169.csv,35,208,269,wart
1475165291_169.csv,36,170,169,wart
1475165291_169.csv,37,256,360,wart
1475165291_169.csv,38,8,149,cream
1475165291_169.csv,39,256,325,cream
1475165291_169.csv,40,66,120,wart
1475165291_169.csv,41,225,302,wart
1475165291_169.csv,42,195,295,cream
1475165291_169.csv,43,,,wart
1475165291_169.csv,44,222,262,cream
1475165291_169.csv,45,328,315,cream
1475165291_169.csv,46,48,180,cream
1475165291_169.csv,47,210,365,cream
1475165291_169.csv,48,253,361,cream
1475165291_169.csv,49,233,256,cream
1475165291_169.csv,50,78,113,wart
