1475158132_382.csv,1,174,119,cream
1475158132_382.csv,2,94,205,cream
1475158132_382.csv,3,164,202,wart
1475158132_382.csv,4,262,296,wart
1475158132_382.csv,5,179,225,cream
1475158132_382.csv,6,417,259,cream
1475158132_382.csv,7,167,90,cream
1475158132_382.csv,8,316,136,wart
1475158132_382.csv,9,182,148,cream
1475158132_382.csv,10,257,179,wart
1475158132_382.csv,11,248,211,cream
1475158132_382.csv,12,259,262,wart
1475158132_382.csv,13,211,261,wart
1475158132_382.csv,14,216,264,wart
1475158132_382.csv,15,322,38,wart
1475158132_382.csv,16,279,302,cream
1475158132_382.csv,17,62,132,cream
1475158132_382.csv,18,264,240,cream
1475158132_382.csv,19,237,436,wart
1475158132_382.csv,20,171,336,cream
1475158132_382.csv,21,299,193,wart
1475158132_382.csv,22,284,346,cream
1475158132_382.csv,23,159,429,cream
1475158132_382.csv,24,278,388,wart
1475158132_382.csv,25,276,334,wart
1475158132_382.csv,26,190,326,cream
1475158132_382.csv,27,255,189,cream
1475158132_382.csv,28,247,213,wart
1475158132_382.csv,29,301,327,cream
1475158132_382.csv,30,298,279,wart
1475158132_382.csv,31,105,94,cream
1475158132_382.csv,32,306,222,wart
1475158132_382.csv,33,155,341,cream
1475158132_382.csv,34,315,283,cream
1475158132_382.csv,35,210,258,wart
1475158132_382.csv,36,176,178,wart
1475158132_382.csv,37,255,362,wart
1475158132_382.csv,38,6,145,cream
1475158132_382.csv,39,259,322,cream
1475158132_382.csv,40,67,112,wart
1475158132_382.csv,41,236,315,wart
1475158132_382.csv,42,198,291,cream
1475158132_382.csv,43,134,194,wart
1475158132_382.csv,44,214,266,wart
1475158132_382.csv,45,333,299,cream
1475158132_382.csv,46,45,166,cream
1475158132_382.csv,47,245,352,cream
1475158132_382.csv,48,242,363,cream
1475158132_382.csv,49,235,246,cream
1475158132_382.csv,50,87,128,wart
